product_id,product_name,product_brand,product_price,review_count,reviewer_id,reviewer_skintype,reviewer_age_range,review_title,review_content
6.62E+12,Cafferonic Body Scrub,SNP,$18 ,20,Jennifer L.,Dry,No, Happy clean hands ," Really happy with this product. The foam is thick and feels silky smooth. It doesn't dry my skin too much either. I have only tried the vanilla so far, which has a nice scent that is not overpowering. "
6.62E+12,Cafferonic Body Scrub,SNP,$18 ,20,Pam,Dry,No, pump issues ," Great hand soap, love it. Gave it to three people as gifts as well. All three, including myself, had problems with the pump after awhile. We all have dried to fix it, but the pumps dont last long. I wish I could get this info to the manufacturer. Other than that I love the shop and looks of the container "
6.62E+12,Cafferonic Body Scrub,SNP,$18 ,20,Emily,Dry,No, Pleasantly surprised! ," This set is way better than I expected! I feared it would be too watery, but it's a rich foam with a nice subtle scent. It also leaves my hands feeling more moisturized than my typical drug store hand washes. Love that it's refillable! Looks nice on the counter too. "
6.62E+12,Cafferonic Body Scrub,SNP,$18 ,31,Izzy,Dry,18-24, Helped me a lot with my acne scars , I've been using this for the past nine months and see a huge difference in my scarring. It feels amazing on my skin and has noticeable helped even out my skin tone and scarring. I have nearly no scarring now. Would definetely reccommend for anyone with acne scars. 
6.62E+12,Cafferonic Body Scrub,SNP,$18 ,31,Zack,Dry,18-24, Third Bottle , I’m on my third bottle of this and it has become a mainstay of my skincare. The rice bran water is a lovely addition and leaves my skin happy and glowing! 
6.62E+12,Cafferonic Body Scrub,SNP,$18 ,31,Erin,Dry,18-24, AMAZING NIGHT SERUM , i love using this serum at NIGHT (alpha arbutin is more stable in the dark). skin is glowy and hydrated and my skin looks brighter. ANOTHER HOLY GRAIL THATS SOLD OUT IM GOING TO CRY 
6.62E+12,Cafferonic Body Scrub,SNP,$18 ,31,Sai,Dry,18-24, My skin broke out :/ ," At first, I liked the product because it absorbed into my skin well but after a couple of weeks use I started noticing tiny bumps on my face and clogged pores. I used this right after my cleanser and followed with a moisturizer. Removed this from my routine and the bumps disappeared. Added it back in and the bumps were also back. It's likely that the arbutin didn't work well with my skin sadly "
6.62E+12,Cafferonic Body Scrub,SNP,$18 ,31,Samantha,Dry,18-24, , Hi Sai! We are sorry to hear that about your Glow Deep Serum: Rice + Alpha-Arbutin. Please reach out to us via email at 
6.62E+12,Cafferonic Body Scrub,SNP,$18 ,31,Eileen,Dry,18-24, Decent , with your order number and we will be happy to get you all sorted! 
6.62E+12,Cafferonic Body Scrub,SNP,$18 ,31,Soko Glam,Dry,18-24, ," After reading the reviews, I thought I would try this product out. After using it for a while, I noticed my skin was more sensitive and I was breaking out more. It could have been my skin adjusting to the product or something else going on. I took a break from it and my skin is doing a lot better, might try using it again. "
6.62E+12,Cafferonic Body Scrub,SNP,$18 ,31,Nancy,Dry,18-24, , Hi Samantha. We are sorry to hear that about your Glow Deep Serum: Rice + Alpha-Arbutin. Please reach out to us via email at 
6.62E+12,Cafferonic Body Scrub,SNP,$18 ,31,Soko Glam,Dry,18-24, , with your order number and we will be happy to get you all sorted! 
6.62E+12,Cafferonic Body Scrub,SNP,$18 ,21,Debi F.,Dry,>55," Lovely, light skin cream "," Lovely, light skin cream "
6.62E+12,Cafferonic Body Scrub,SNP,$18 ,21,Waneda O.,Dry,>55, Very moisturizing , I really enjoyed this! Received a sample size of this and was sad it finished! This feels very smooth going on and leaves my skin feeling replenished. Really like the ingredient and will be purchasing the full size. 
6.62E+12,Cafferonic Body Scrub,SNP,$18 ,21,Samantha R.,Dry,>55, Game Changer! ," I've struggled to find a good moisturizer as my skin soaks up everything very fast but it also doesn't like creams that are too thick for everyday use. This is the perfect balance for me, for both summer and winter. I literally noticed changes the next day and omg, it makes my skin feel like silk.. This is going to be my staple for daily moisturizer from here on out. I highly recommend it! "
6.62E+12,Cafferonic Body Scrub,SNP,$18 ,21,Ellemarieg,Dry,>55, Will definitely continue to purchase ," I've been using this for about six weeks now. I'm not sure if it's using this alone, nightly, or that I've been also taking a collagen hydration supplement, but my skin has been looking so much better than it has in the past. I have very oily skin--like oil-slick within an hour of washing oily. It's also ""oily but dehydrated"" which means I have to use a combo of lightweight hydrating products with mattifying ones. Because of all of this my pores are very prominent. (I used to get called strawberry nose when I was younger.) My texture issues have improved so, so much since using this, so much so, that I feel more confident than I ever have to go without makeup. I think it has a mild retinol-like effect because carrots are high in vitamin A, and retinol is essentially topical vitamin A. As I said, I use it at night directly on the skin, no serums before, just an exfoliating LHA toner before, that I put on with a cotton pad. I realized after the first two tries that I need to then layer a mix of two drops of oil plus a hyaluronic acid serum on top, followed by a layer of a very, very lightweight moisturizer. Misting something watery like a witch hazel between layers also helps. If you've been struggling with texture issues, but have been hesitant to use anything retinol like, I think this is worth a try. "
6.62E+12,Cafferonic Body Scrub,SNP,$18 ,21,SS,Dry,>55, Love it , my go to moisturizer in dry winters 
6.62E+12,Cafferonic Body Scrub,SNP,$18 ,28,Solveig,Combination,25-35, Best buy ever , This may be my favorite purchase I have made from Soko Glam. I struggle with mild-moderate body acne and have struggled to find something to help. I have only used this product a few times paired with the tea tree care body spray by Klavuu and WOW WOW WOW I already see a difference in my skin. I am so impressed by just a few uses. I am definitely buying the whole set and will keep purchasing in the future. What a GREAT product. It also has a nice smell to it. 
6.62E+12,Cafferonic Body Scrub,SNP,$18 ,28,Lyn,Combination,25-35, Not what I expected , It honestly doesn’t seem like the product does anything for me. I’m better off using coffee grounds and an oil mix for a scrub. 
6.62E+12,Cafferonic Body Scrub,SNP,$18 ,28,Hanna,Combination,25-35, ," Hi Lyn,  "
6.62E+12,Cafferonic Body Scrub,SNP,$18 ,28,Sandra,Combination,25-35, A little doesn't go a long way ,We are sorry to hear that about your Cafferonic Body Scrub. Please reach out to us via email at 
6.62E+12,Cafferonic Body Scrub,SNP,$18 ,28,Nelyn D.,Combination,25-35, , with your order number and we will be happy to get you all sorted! 
6.61E+12,Rapid Firm Sculpting Cream,DR ALTHEA,$36 ,14,L,Normal,18-24, Good for getting into retinol ," Great, gentle formula for getting into retinol. Has a higher percentage of bakuchiol than most other products on the market and still remains gentle. Saw a difference with each use, but wish the smell wasn’t as strong. "
6.61E+12,Rapid Firm Sculpting Cream,DR ALTHEA,$36 ,14,Ren,Normal,18-24," Feels nice, not sure how effective ", I liked the way this felt on my skin but I didnt see any major difference it dark spots and fine lines. May need to use for a long period. 
6.61E+12,Rapid Firm Sculpting Cream,DR ALTHEA,$36 ,14,Emma C.,Normal,18-24, Good alternative to retinol ," I use this probably twice a week because I wanted something a little more gentle on my skin that would make it feel more firm. It definitely worked, although not as good as the retinol I use. However, it is definitely more gentle and feels super soothing so would probably work well for people with sensitive skin. "
6.61E+12,Rapid Firm Sculpting Cream,DR ALTHEA,$36 ,14,Anna N.,Normal,18-24, No change in the firmness in my skin ," At the age of 30, it’s been really hard not to notice the little creases in my face. Was using this product religiously with no change at all. Great for maintaining skin. Hope it can work wonders for others. "
6.61E+12,Rapid Firm Sculpting Cream,DR ALTHEA,$36 ,14,Valerie P.,Normal,18-24, , Hi Anna!  
6.61E+12,Rapid Firm Sculpting Cream,DR ALTHEA,$36 ,14,Fran W.,Normal,18-24, Would not Recommend for older skin , 
6.61E+12,Rapid Firm Sculpting Cream,DR ALTHEA,$36 ,14,Soko Glam,Normal,18-24, ,"Thanks for your feedback! We understand that skincare is all about trial and error, and I’m sorry that this serum did not work for you. Please know that our team is always available to offer alternative recommendations, suitable to your skin type & preferences:) "
6.61E+12,Rapid Firm Sculpting Cream,DR ALTHEA,$36 ,14,Sydney,Normal,18-24, , This product has not delivered as promised. Maybe this product works better for younger skin starting to show signs of aging. 
6.61E+12,Rapid Firm Sculpting Cream,DR ALTHEA,$36 ,14,Soko Glam,Normal,18-24, , Hi Valerie! 
6.61E+12,Rapid Firm Sculpting Cream,DR ALTHEA,$36 ,14,EK,Normal,18-24, , 
6.61E+12,Rapid Firm Sculpting Cream,DR ALTHEA,$36 ,14,Soko Glam,Normal,18-24, ,We're so sorry to hear that this serum didn't work out for you. Please reach out to us at 
6.61E+12,Rapid Firm Sculpting Cream,DR ALTHEA,$36 ,14,Monique,Normal,18-24, , with your order number and we will be happy to get you all sorted! 
6.61E+12,Clean Forever Young Biome Ampoule,ROVECTIN,$36 ,8,Calvin C.,Oily,25-35, Works really well , My dark circles have mostly disappeared and my eyes are looking so much tighter in the areas I use it on. I'm not sure how to describe it but it really leave the eyes looking youthful and tight on the skin. 
6.61E+12,Clean Forever Young Biome Ampoule,ROVECTIN,$36 ,8,Rayleigh,Oily,25-35, Wonderful eye cream ," This eye cream is very rich and keeps my eye area VERY hydrated. It doesn't really help that my skin is oily and I don't really have any dryness concerns around the eyes, so it can get a bit 'greasy' in appearance. I still do like and recommend this eye cream, but to those that have very dry under eye areas. I will keep using this product, along with applying it to my face and neck...why not? It's great to also apply in these areas. "
6.61E+12,Clean Forever Young Biome Ampoule,ROVECTIN,$36 ,8,Sara,Oily,25-35, Not very thick ," This eye cream is just okay — it’s not that hydrating and had a gel like, watery texture. Would prefer something thicker "
6.61E+12,Clean Forever Young Biome Ampoule,ROVECTIN,$36 ,8,Suzy B.,Oily,25-35, , Hi Sara!  
6.61E+12,Clean Forever Young Biome Ampoule,ROVECTIN,$36 ,8,Stefanie,Oily,25-35, Noticeable Difference , 
6.61E+12,Clean Forever Young Biome Ampoule,ROVECTIN,$36 ,30,Avi,Combination,25-35, Smells amazing- feels great! , This lotion has a light yummy scent and is very moisturizing without being too heavy 
6.61E+12,Clean Forever Young Biome Ampoule,ROVECTIN,$36 ,30,Tina W.,Combination,25-35," Hydrating, but not too heavy "," Repaired heel cracking , but isn’t too heavy for body, nice floral scent, not overpowering, but noticible, effective moisture like an essence lotion for body "
6.61E+12,Clean Forever Young Biome Ampoule,ROVECTIN,$36 ,30,Monii H.,Combination,25-35, Soko Glam Body Wash , This is my first body product I’ve bought from Soko glam and it’s good. I like the scent of it because it smells like coffee but it’s a very average body wash. It does what it says it does but I haven’t really seen a difference. Nothing bad about it but it’s not the best body wash I’ve ever tried. 
6.61E+12,Clean Forever Young Biome Ampoule,ROVECTIN,$36 ,30,Justine C.,Combination,25-35, I LOVE THIS ," okay so I bought this to try, not knowing much about it. And I ended up loving it SOOO much. At first when I put it on my hand I thought hmm it's thin is it really going to moisturize... Well it does!!!! And the scent is AMAZING. A burnt/ warm vanilla, caramel, coffee scent 😍😍😍 not overwhelming at all. Btw my skin is dry & has bumps which it helps "
6.61E+12,Clean Forever Young Biome Ampoule,ROVECTIN,$36 ,30,Alyssa,Combination,25-35, Gave it a Chance! ," When it comes to lotions I can be picky. The last lotion I bought from sokoglam was the klairs all over body lotion (I love that lotion but it is pricey). Comparing them I still like the klairs body lotion more. However, I love sealing the moister on my body with an oil and this lotions works well with my Shea butter. Its honestly perfect for summer because the texture is so light! Its not heavy whats-so-ever! I hate feeling like there is a layers of product just sitting on top of my skin. It also has a subtle scent that reminds me of sweet almond...very lovely product! "
